reflectance_SWIR,temperature_2m,humidity_2m,pbl_height,wind_speed_10m,hour,latitude,longitude
0.9455490474077702,19.346846162736693,78.09093372134855,2146.7340790473627,8.484440184939526,20,33.18073210403202,79.8470304951416
0.905344615384884,29.68358280832689,35.35376041250221,907.3360677035741,18.12708770189472,4,10.450993222739775,95.05520394589868
0.6381099809299766,44.56951362331802,23.5594197348874,676.4218685010746,2.223949646123027,9,25.321064385407485,96.73695481726432
0.9296868115208051,22.261658145345013,54.544100996668014,2106.0481955157893,9.852502085817182,9,36.60145288013764,73.94505249154388
0.17964325184672755,35.16406642217636,84.89238193286248,566.2782763540545,0.22707289534838138,18,23.561128733632643,78.9976289639502
0.27638457617723067,37.84858845986153,65.68238373399784,1964.4389531836582,9.373212839882525,16,34.79721101411556,94.86703328410162
0.14070456001948428,22.12912631977199,55.604893607149194,2850.575603562394,1.126065513636747,20,14.847379460404724,88.92629997178705
0.39279729768693794,36.84649045835579,17.77411950166148,1938.6854446896973,2.3763583253614384,13,30.038706859189983,69.39474467495855
0.4498095607205338,26.033493981577596,59.20057813593358,1470.4248155163048,2.3505249355420976,8,23.406706865232486,90.66391997079103
0.34421412859650635,33.96917491780738,89.20430800834106,2108.220546105883,12.984206042321272,13,28.894965780352482,92.01028572814727
0.8458637582367364,34.00589132282684,21.20672121892192,1645.6322262287915,14.920897585308467,0,9.807899512826001,89.7645558181941
0.4210779940242304,31.073240522242756,51.46637218909894,1864.0419732898374,11.667375301943192,18,12.284433665280574,91.18657679666595
0.3528410587186427,17.70869310163225,80.18984575423643,2853.662021941313,19.243450969490837,12,11.86039092903687,91.92884762409112
0.5884264748424236,40.05907486767714,69.26148942033635,1465.2565945019355,7.497411590474082,12,27.927799656696603,73.40574461685618
0.2268318024772864,24.623401949152075,65.76125927962144,2902.9764095597857,5.714241725637215,3,32.48877950637524,74.83506063588499
0.8219772826786357,20.595555311995625,66.19872671896874,2763.3766048901593,17.371982563789206,0,29.738870728249033,86.37899834788514
0.16709557931179375,16.223254246642917,38.75929209758041,989.4778369732411,4.471916770389052,16,8.88369242927423,94.32811778341296
0.9881982429404655,32.72678829564725,33.487347541159465,673.4032521879136,19.264450788812226,7,33.149234451166976,77.16970088659835
0.7950202923669917,35.32693085526847,74.74889243828109,751.9450034435666,0.24308949379632683,1,18.270253453000638,85.06089359805665
0.2788441133807552,15.497634867835684,74.80907157433447,545.5545641288743,19.39757653415278,7,19.517751142618394,87.80647983909684
0.10496990541124217,30.36279174897843,79.3657854864083,736.107401889821,0.8631982390115223,6,11.041205829441946,81.10650943767214
0.8339152856093507,21.79487325593814,83.05924420451771,2207.516933540892,17.822862273961423,1,29.384750976720753,88.69969119080446
0.7361716094628554,34.35518371228349,50.90739190887503,677.9716211505724,10.554022181725998,21,13.286232475802784,94.09035591347302
0.7561064512368886,20.23099287014974,50.12130357497597,1297.439075734403,19.859295922386007,21,24.354987668546254,86.09894478127329
0.7941433120173511,35.72813214307398,73.86361431734201,2612.1882774236365,1.4759312947079772,2,32.380589590460005,83.65365079552436
0.16664018656068133,26.602060389016124,61.99711446222121,558.1798393395646,11.077085688026415,17,10.58692553264963,80.72359558626184
0.4226191556898453,43.101899662102035,66.15735018061628,2536.1712064723397,19.38605071238198,11,23.524731356450182,84.74710185627765
0.20428215357261675,19.125628324379797,73.66341355488808,1204.6369369334998,10.461956883402976,0,14.763275934944236,78.30551110273348
0.8767930832880342,25.231990531507755,81.2004273454053,795.4120690541406,12.58797276270525,21,17.944879064069546,79.35298119584355
0.6609683141448022,18.40420563721767,37.03961254812286,2241.8429134103767,13.914973779692343,11,21.745128301486126,83.42386691095705
0.39780822236738433,42.74080854835688,40.04663621119552,2072.35711694971,9.090821295355465,4,18.29802479509984,69.9319542593337
0.1572025152574213,41.32018060142943,17.51855518726952,2693.680033817632,12.551161601681269,16,26.815862368455704,74.6417363368191
0.379884089544096,22.73824883145467,56.26241127969392,2337.6776095097143,11.686286238462005,15,21.907880950873256,83.74263000778886
0.3926649898240724,34.79952138102537,12.875381903739367,2508.7023259621214,18.02316020981978,14,24.94178505671091,80.51431615095683
0.7566455605042577,39.51666600603647,47.24784145059681,1205.0864314282662,0.9089276068291574,22,29.367851786452473,77.65165779146204
0.6738017242196918,31.65602434798387,53.411570776606126,943.598859449307,5.619263791844606,14,24.174525712562684,89.18592496746975
0.8984914683186939,30.889517350680194,32.92330017026275,2376.5368791021456,19.008229681531176,4,25.009527605162013,88.11781061469682
0.5249934326457544,22.25556872701355,57.26666084552086,2517.08684816816,17.805275677818326,20,24.369297733156596,72.8351920398081
0.20763482134447153,17.793083034176977,12.440019995123954,2976.2628550016834,9.11313505571426,13,18.98440615258739,93.4802443458297
0.7419203085006955,41.91647273859981,12.987855099937153,1531.5441922785662,12.402651956030734,1,17.785958182285626,82.367285165715
0.7847065437552077,42.01254171489991,75.80804485277267,1430.0452144819578,5.547623659622653,10,34.089774517205356,89.50236642303231
0.6051494778125466,33.99304371819804,38.81525131290103,2441.032401854992,3.762423194475226,18,25.61910144651361,84.62137462846427
0.7938704619591049,25.17089373146102,20.16484101215078,1352.0088506325446,9.273968098799642,6,15.08624150847498,96.93308586179145
0.5444160367279517,25.476287238379825,51.77946080438435,2826.8933140089116,7.067044560521056,5,22.449183237619266,89.81969048112586
0.5704595464437947,36.77867036610718,71.59948424788887,2646.0318796075294,11.673122237017441,1,17.580105957146507,88.50243337606031
0.4847869165226947,41.913307798577314,27.265682199747452,1572.4850684375458,1.5546927392996968,5,35.07706288903636,90.57858623247178
0.12287721406968567,41.61259272795352,59.83123806552002,2377.177669478743,19.48789615332333,17,8.218496530888167,72.15071158090562
0.19710228429397403,38.396266375728715,16.82779719950144,2386.3571852117057,19.72421488959206,1,14.534651133663319,73.93179320191443
