city,latitude,longitude,aod,reflectance_SWIR,temperature_2m,humidity_2m,pbl_height,wind_speed_10m,hour,PM2.5,PM10
Bangalore,12.93616376937846,77.54644376255527,1.907298391158249,0.3928591676471073,22.951742569125706,51.77585894890319,347.756881748089,14.041789979161628,8,65.68699608693322,139.7973709048471
Mumbai,19.11058493899993,72.90338301194214,2.3122986503772767,0.3939692604407502,35.98981131914796,30.6083160610455,1753.1185939063314,11.631837305996491,23,76.22073858101805,163.6404416392554
Bangalore,12.971624782320006,77.59390901450223,0.6136428813712148,0.3687698042387855,43.77449323077472,71.71814501519601,1889.4636822743857,4.883367556265366,17,32.23808590633199,57.32936706695885
Mumbai,19.035374931210292,72.8498582978226,2.085584729883858,0.431209617685999,21.203275290600974,91.18185982650448,1656.1911602899913,3.87533643155186,3,85.57289005953443,198.01647875597342
Kolkata,22.612172666945167,88.36395229435126,2.273248908411248,0.35424762474246796,28.969318024094687,88.87724168022622,273.59164416946624,13.114432602258564,16,93.46060968574334,164.67485494020147
Delhi,28.63574690507231,77.16829977166022,1.0426311542741864,0.32168172079139457,44.74438204498231,64.35574565805372,261.07560157040115,6.403920798462925,19,44.67806020050767,97.94839914828465
Mumbai,19.093170527272317,72.87387372075104,0.8531588670375235,0.23487325640798093,42.95023194702536,27.045689361383644,779.4513878905115,12.940767355001057,4,29.804320649296496,54.23710727226011
Bangalore,12.990918070379442,77.61995603162423,2.3848861832278905,0.23887299423137018,25.569489090876935,75.72824654869672,1439.358767886834,11.13684565242439,5,90.21883683159153,166.35302996024348
Kolkata,22.540033982109644,88.35619192934107,1.606318773133283,0.20901913167007843,24.590671403942494,68.70629601228654,123.66037351761514,1.3817701228993045,1,74.7427505808736,92.66442946947963
Mumbai,19.041100669170753,72.84486993182975,1.013623564579524,0.313903781854872,22.26511921011744,36.81186711513871,1906.2269177742257,12.204059053656737,20,26.812223479696474,72.11562940248277
Delhi,28.628829299842725,77.2223828681823,2.0003865302359123,0.20926532532416683,19.662085494872667,92.0432205057243,1098.3536056155235,8.098215648965105,4,77.17030329130544,136.41695055035837
Delhi,28.58197227501104,77.168676841627,0.8307373638777161,0.08227221390243251,28.801562373863348,26.933418978858754,780.9076410987639,10.164002107396481,19,26.23504368516217,51.79402468015752
Hyderabad,17.373867169680302,78.50385498743701,0.523378206567669,0.06219951194223691,25.233615402202425,49.84306068438173,1166.3349654620354,3.2850669949500104,23,20.049949434625645,32.19852941567146
Hyderabad,17.408200182559394,78.47793522892158,1.4055271259144932,0.46299141486945117,37.34512781611185,27.56264425013253,1459.993773680246,0.004058631584696881,22,80.68654255862081,94.06950217590703
Bangalore,12.998395251809784,77.58537417590944,1.4589089077854482,0.02212206469356272,22.105995114915334,92.9555885302682,619.2302666917941,5.005321398170241,11,47.17701609735453,118.39717403772922
Mumbai,19.065326177252587,72.91514350378574,2.081791557441611,0.061678958284769714,37.08996717060147,22.83073032875776,653.1349297329399,2.859410074721666,10,97.05025689918614,148.07899594088835
Mumbai,19.099218993827524,72.90086035243407,1.1968656520490322,0.22819938857633745,23.64439757945923,54.0611821459168,989.5360148334694,6.528247718479499,17,64.77847311167406,107.80747036086586
Hyderabad,17.413862179619805,78.4332910796955,2.0550076948128195,0.1388338707831461,32.78186353942678,88.94229493389824,1372.868380464357,1.3634671657454027,7,91.40483254622815,145.54902618351903
Mumbai,19.085477575128426,72.85961743146015,0.8471744304360123,0.2088659611970515,34.15290289184193,40.11058712817798,1442.1036363514102,13.425694511220955,13,22.36032120560747,72.35013125094046
Mumbai,19.042842585230844,72.91709206608499,1.4808836852267007,0.06754921698100284,35.153442765009984,28.400981644943613,715.7076149049166,1.7808580741237123,23,57.36651385446635,107.73916260923129
Delhi,28.587401178038554,77.15183261685452,0.6003346693617179,0.07414439905521324,20.26016958111785,30.160346526536284,712.7339629515811,11.462773958395118,13,24.909995588471048,40.46233484686092
Hyderabad,17.361484115540872,78.4845253446262,1.0250702821998314,0.4023223752753065,23.48134109165083,52.39480753681195,1025.50661772885,14.089867975008207,20,37.93581943156695,59.14295513667817
Kolkata,22.531680410773397,88.3827825669174,2.1580952747988427,0.38196328460914886,22.383470562156997,54.28654874344904,1129.651231138902,2.2234269959660287,22,82.09672609712715,125.61264296523532
Hyderabad,17.357315962036992,78.49218560854847,0.618371664245812,0.061083904205061025,32.284812330464405,77.4461549887677,1333.8868563846163,5.197151903855088,3,17.167316524960764,67.45097039360938
Kolkata,22.540951922431255,88.38605322021044,2.0445747109582424,0.3372173033005198,17.272392068141006,39.03429312518706,1273.648395229794,10.965937321451586,4,69.94328644587091,119.99882755566088
Delhi,28.60553287498086,77.22256918489148,0.7788919788337748,0.30856254844418685,30.547693498825502,76.14717436755822,807.7839796127107,10.71693117066593,13,35.68640794977339,49.394659821114594
Bangalore,13.010843754787228,77.60920306951532,0.18277532723068884,0.35954773411331253,17.624011669291253,99.9180783242056,664.0849015063473,0.5609257541186768,13,25.973377933175364,31.47728789221649
Mumbai,19.030448031675395,72.91215398609256,0.363842968136431,0.24247996323561233,25.111679697993416,89.14006983450304,685.0502631494331,1.060410822731432,2,26.6803542253304,57.599369394461405
Delhi,28.63202679239474,77.21456906684496,1.8901109087698915,0.142293545491386,35.601182788533464,70.8459472558221,1326.2620096366004,1.8020944849019405,3,90.4273729751155,120.9873499225173
Mumbai,19.088728300441314,72.8702418494257,0.7289702236051557,0.3352027929846987,27.37692165035306,95.19300008424798,922.9803533245654,8.52032798407265,19,31.577507755510492,62.74945092973914
Bangalore,12.929575419866337,77.58719091099147,1.6699494213790533,0.19196513899618278,23.410255181466834,99.28873379657121,355.2637883638146,0.825646627223009,6,74.6795045602563,101.70423258980011
Bangalore,13.01225724049058,77.61167247826815,1.7780773666173595,0.11728692149595862,33.47571527697103,65.62191130888834,111.2538123398801,8.826149218868114,9,72.33599758114835,130.79041118184438
Delhi,28.616847220215682,77.23763060296669,0.9282843146432436,0.21022821672244876,37.208073374463346,41.89041005812517,156.38699172476817,5.136929755643121,11,32.60834743870644,91.97049386824881
Bangalore,12.956372552113569,77.56722188008398,1.2398055693067367,0.38400221944446744,22.637548043177887,93.19866076784578,1748.281059488216,10.041156500846306,16,59.170101666074295,112.1096894698123
Kolkata,22.595653858349532,88.3442076795971,1.0690410170939455,0.24313866630273892,23.981997032876315,87.53558204700946,969.8717016228961,11.730635003780774,22,33.80385815639812,95.93169093149397
Bangalore,12.945736545840164,77.63307393963625,2.3736375912508816,0.15693348908237684,34.20881750853258,26.768900920310877,1349.1116875868474,11.870989858711553,20,82.1225205407502,196.58691128403368
Mumbai,19.089350983704634,72.88785117924094,0.8678772696438096,0.41761562126367585,43.95669780541756,94.9099761425787,1865.171242644781,0.564522363317061,13,33.74932164858752,65.22725132156955
Mumbai,19.023971120757224,72.8478961817135,0.5399753013399058,0.44200544003865805,21.416146100093272,49.29758697641588,339.9317227450722,14.207929906401725,7,5.0,35.9253756765247
Mumbai,19.103940803760928,72.89636951389123,0.9774228229013877,0.22229270764861064,34.62742907133629,45.76687270763995,950.4702012262627,8.799694301803013,10,38.17224199667747,73.01514093606734
Mumbai,19.06481708470213,72.92907621555393,1.7068376982448292,0.19359713015617838,42.19769523205164,47.461548573130976,1124.228054069431,13.435486432047028,7,45.183567808996216,123.63397524444339
Kolkata,22.583669291435793,88.39234535644704,1.7736704568675166,0.31022248403929287,28.859002951330837,45.60146519775398,1698.916323744175,9.22717772114138,21,78.70978923103357,119.68232217222402
Hyderabad,17.352123781980666,78.50457411365514,2.3177375568640164,0.03840747856837738,24.50532679485974,61.28201436089554,1988.0650067810943,7.26175541769995,18,82.21591391182979,170.9759285408647
Delhi,28.627707371265846,77.17080466542663,2.216210763701942,0.3487483486781226,35.00613195619624,66.381897741721,1452.189124649866,10.945929237633289,17,86.69567149101974,164.60181859438532
Mumbai,19.097224027589327,72.9176139784684,0.7919692490014612,0.39332092663485096,15.942954194423587,54.05083499395671,1319.4847956877547,3.291318944182825,7,44.266776057996225,77.42210708661693
Bangalore,12.967321318688441,77.59257888435356,1.1923917975222313,0.2047465443560141,25.80481651600122,53.006316576040284,1848.5938058103995,1.5483933452473346,15,37.90854626485861,81.18435574343586
Mumbai,19.08177269240618,72.9189290022072,1.8934455716402416,0.09556176650362425,22.73922080451341,78.98510357004257,1691.0237346052147,1.357473295423635,20,74.43093585171158,160.89991672096897
Bangalore,12.96563259238224,77.57298278294249,2.29968947344486,0.02412100381902311,21.73865108335284,20.24220306223385,1743.583912634692,12.73704102681484,15,81.70604865693095,140.10182106286348
Bangalore,13.009409136925786,77.54620510526355,0.9091960308565403,0.32225034374867895,20.3927779058089,95.75091692434376,105.14087687369815,13.686671879229916,9,35.37630708315225,52.24364542558828
Mumbai,19.06978691805143,72.87759759686597,1.1666594420247902,0.1418067692511058,37.11189904757862,77.15469249089571,1077.420973919382,12.21620998414096,18,17.740088747391745,80.24855117974133
Kolkata,22.604180870902884,88.33698376048179,2.258747849088661,0.23730589768942928,43.65299385977893,76.58020228667341,1587.184278032111,13.566504463058537,6,88.17648533545031,168.9200576120809
Bangalore,13.000135205827025,77.61152292897764,0.9603612955802143,0.19931420561219013,26.543119359658284,53.757069296686815,444.7685327038292,14.771636358166727,10,19.40753716850652,37.399534608344354
Bangalore,12.961050482134837,77.6357106552856,1.253231166860166,0.0956935500142567,16.47309920724123,97.26294573106257,1527.759354045806,7.890883198348616,1,52.223232431346666,119.08934196621652
Mumbai,19.04300844918575,72.89909741511515,2.270809938923389,0.25910064754574497,36.56735441017733,20.025858534465115,117.40428813952124,2.308208545858644,20,96.10553941707111,181.74228268967317
Bangalore,12.960608213255977,77.62869339297093,2.0253837231756355,0.2352008261429616,31.146130033907685,26.118512809282226,1192.8167131370135,9.118897784091631,3,84.76402707641584,133.9815369632259
Bangalore,13.002621737577522,77.58530240136012,0.6842342200235266,0.31583233520621784,36.70933841537424,84.32514425135189,1717.5234279873484,5.308399044699933,20,28.265537039261606,58.170290990808226
Mumbai,19.04276325358194,72.90716407371953,0.87950815698864,0.1334236473195955,34.4371249259672,79.09607049077758,919.5618806281581,5.196728946525717,20,59.5539220758216,52.19395993851954
Mumbai,19.072443634585774,72.91430434366717,0.9471009459024138,0.11517314912816884,42.1630794289043,41.708439693149515,1504.9598026603448,10.91712166299207,10,41.81229695983551,75.56443448859831
Delhi,28.640609674796075,77.22108756275836,2.2905723362345434,0.40902907928067134,19.213205781807524,67.58079041029481,1107.7574728306517,1.3597603214315812,16,96.03218394386006,155.38815684487523
Kolkata,22.555347747512837,88.36077772860696,2.497440969050894,0.3540742000323804,20.074855357792245,62.564228094780944,1329.8528589985401,0.5629726430806331,11,101.15430042824869,190.15276098844774
Kolkata,22.58422096370027,88.37258661096153,1.9576103251730559,0.388381161328866,25.24707672069411,62.16917953228737,1081.6690401634942,10.429117017777042,9,81.44340536964631,148.7683413638209
Bangalore,12.944563157404883,77.61005069956789,1.2623831259844158,0.07041200775996374,29.741664479923585,67.64490435093671,1004.0898122052101,3.910946782240328,11,57.74297131718865,79.4608193962305
Kolkata,22.530927944536817,88.33530844032214,0.12441716336194952,0.11977942523023864,42.771413430231625,99.4988237610153,1699.0905012651026,5.782517927598457,7,23.95645942073913,42.030110678679485
Bangalore,12.999438422509286,77.6209579260915,1.773971335835098,0.2920104429397835,42.20892688049882,98.98759545582895,276.212052619251,4.614494774169391,14,85.48118811350474,119.03336205784697
Delhi,28.56989686234087,77.24503245389673,1.0344667947946833,0.43002865996772494,41.15616357808132,98.53453553879706,1210.837442166959,9.222618126146797,17,21.582679065394856,94.1465724771413
Mumbai,19.047138139507958,72.876523931518,1.619167528548653,0.44713617515255033,21.675808018307755,63.89475127576297,318.1399268158236,2.3177330867869825,12,68.12963744384267,76.58226406611254
Mumbai,19.105510942199743,72.90010671831098,1.556065512309829,0.4176358815049144,36.89029131641057,45.4475114321868,1169.335032125693,10.80882081706878,13,58.47613469010642,87.97879952874659
Mumbai,19.054646928707868,72.90370259057903,1.2539969357785297,0.031264993581369416,26.50475232271378,64.80880307486504,1930.8324810952727,13.873904349272173,8,23.263092716509984,87.84221839375046
Kolkata,22.617304534951415,88.37622475475214,2.366529754543175,0.4122308004813059,42.93548782623241,69.81507946773661,208.48599292146753,12.54163032134016,19,101.108698625301,161.93448795469396
Delhi,28.657973433477384,77.20471151083287,0.15555122885281997,0.45055467698533,21.436075091356713,44.91504549888808,901.8129260731469,13.605554541275074,7,5.0,10.0
Kolkata,22.546827602045354,88.39816479545748,1.8091179627342118,0.03780705417479951,19.23773859611878,70.62207319749912,1623.7452805245525,14.056062853080137,9,48.79448498318415,138.97297277957873
Kolkata,22.524097822224988,88.35489267092689,1.0836156839189104,0.21397763795072416,40.27155523900538,69.75954188314918,802.413979903587,5.585012735445293,18,43.625677416747735,71.17743260365117
Delhi,28.630506328420537,77.15611029564866,1.813097081179867,0.2729390584153838,36.50722785357025,92.27771298653026,1088.598058181602,11.936102713102802,20,66.75991129549962,127.56425122546423
Delhi,28.605098650264832,77.23445563757122,1.7205271540951166,0.12404768271291482,39.6426503467149,39.008291027632396,317.9448330747516,7.422384223268442,0,72.73958305708432,103.91722415946347
Delhi,28.57007528439596,77.21739812723166,0.12457120618238893,0.26317597145818417,19.73830163034383,75.80878606347478,523.8392229548444,4.046597547643499,21,19.7739947139554,41.850685428365864
Delhi,28.630752281897802,77.23492586264997,0.784812388419211,0.4441183361009216,41.54378063248389,56.06090984753074,1404.2078903564739,11.203230362212823,7,12.206133893104692,91.08883846689146
Mumbai,19.023117490911194,72.84385474424447,0.553819649209073,0.43480182810942464,35.3286106994141,30.39325397507545,1674.3163526277272,3.6619286530600337,3,31.985733608316593,73.69251274980655
Hyderabad,17.417019669049225,78.43307529405098,0.5007672470619815,0.4705202678161656,34.5468240869573,45.2946138650702,1328.2670643651836,1.6443080792729696,16,17.38325326425609,79.03159951708238
Hyderabad,17.34386525291133,78.52343745403826,1.8483440418907187,0.24721380121332562,32.477515892941646,24.582162755762322,1690.1496710092686,10.569293381325679,10,69.56070876858283,126.54781803839225
Delhi,28.572731187874673,77.16477283058506,0.674923237823499,0.21117780319402088,37.94629456773529,45.54662654818661,1250.7491876309755,4.313325203927693,10,17.05194752863036,52.50036424667319
Hyderabad,17.34756722979686,78.51096523320705,1.239370275969522,0.33623603132585317,27.468249416418708,25.521091782118646,1639.3955969772271,4.588781611038232,14,60.287786674115964,90.51302490828654
Hyderabad,17.426026635849205,78.51232099421807,0.6927735886856308,0.21421268302450672,18.984637377995018,94.03560447182386,1967.484921780198,13.21684250077384,13,27.97098069650115,47.48544087186465
Delhi,28.629316936025383,77.2208705200549,1.492561176244792,0.030552852040420304,31.177945994825897,28.139676534378964,257.3669948620883,2.0330883806685165,7,71.81603663441776,108.773465645857
Hyderabad,17.410137153546362,78.4431262211093,1.8293770433439231,0.36276151156352293,37.44305873320687,85.38730883708675,1011.3342972464487,11.472690267918708,5,78.68117332289805,123.22288993764946
Kolkata,22.559763498573275,88.37673986245608,0.8945793728756235,0.14768213122858365,19.609423586629802,92.49011282956106,460.79606607017274,5.793188105770446,7,36.96798570636962,56.11526073458798
Bangalore,12.953631272750496,77.62890865833269,1.5472500358890928,0.03405180301092334,21.720620028336064,57.413644639586614,983.9342404677783,13.39515526410579,17,54.148916769710034,102.23353379175008
Bangalore,12.943448400678317,77.58255316448009,2.0796514585929735,0.020104327498183035,35.89636866198536,24.314097280124145,1049.2148151805245,6.605163013160656,5,80.0136771577665,110.98710754704231
Delhi,28.60806480283124,77.19135168543787,0.32613828439478,0.4663670216028859,23.089528022918465,67.66285467406152,1281.650424790927,6.135343363060383,17,34.16306425513313,45.85195532798486
Mumbai,19.075182873353416,72.87428583095793,1.8056094376990508,0.13351724423564276,20.098225817598028,38.7814707005159,934.666175268064,6.4479916705940825,5,88.62984477955062,96.3201385583697
Delhi,28.623177484365275,77.15822718906762,0.8755478666449125,0.22947060433630115,41.68176231915895,34.13267229375687,716.9536127481825,12.565356839455495,5,20.50863312687437,62.390560502614896
Mumbai,19.04571185039987,72.91920255690299,0.3943598956598662,0.47578246192043916,19.82686068162467,65.34111118805481,182.01976124566625,0.15765308154043312,9,48.678770655870395,44.29000440961002
Bangalore,13.0148654080903,77.62691828639805,1.4095700982744372,0.23908331960255536,25.32445737142028,48.51059158702775,166.1077140356607,10.572945297209555,12,61.08226301351059,72.04171318337953
Delhi,28.576975849820712,77.24979093217902,0.6430295662425562,0.048518568527892554,27.85290877195633,78.43028614771856,432.51586841236445,3.0786047095772364,6,53.495319267545824,53.83453731661755
Kolkata,22.616565317476642,88.36851831414984,2.0712683024059784,0.28044866315086303,29.28419956771189,67.30008442630123,953.0741784712168,13.231882757000779,13,62.186283867227445,138.58756589781487
Hyderabad,17.33148561225075,78.50511916364515,0.20295018287458272,0.05321734019249194,25.839297774614586,86.3473018977116,893.2804688901322,5.638899812015347,0,5.0,18.875175266553324
Mumbai,19.068112569181686,72.85026719063073,0.33676695105015386,0.05659306040303283,42.37615498197392,24.67086909360149,462.3214385473732,5.0843336654554445,16,29.783447699040074,44.15219663001309
Hyderabad,17.363336783811654,78.49675288182242,1.3503907023659607,0.4272237661632053,34.75875663528764,38.79352357801308,1662.4451863814154,10.689365733030039,16,32.23130941450692,125.85137578668224
Hyderabad,17.374912341393024,78.49497328487574,1.5134602817846963,0.15181655624864884,25.78483947668108,65.35917472206464,1398.6371021574569,10.836735230119125,4,53.40386305373383,108.51713530740273
Delhi,28.61706645789808,77.24012087358416,1.8517279948545926,0.3425483980550938,25.731591586128598,90.43425859563722,752.013465009812,9.50566473870908,0,81.50717393224618,143.85173693624907
Hyderabad,17.37355891580127,78.51307927228392,0.7222257478052652,0.25937292431104425,30.08857497554243,85.0745338250574,1614.238348820834,4.947123414539716,18,44.59382674061956,79.33367812057712
Kolkata,22.56148468503016,88.40384664626177,2.1202249797119004,0.11894007869016293,16.009896125089,74.36250711485027,1979.5672205288433,9.15529577620747,0,87.67691659539376,148.2273238059144
Hyderabad,17.403272341541328,78.51688334727017,2.3875416154570797,0.26373194634007174,42.79928516498879,65.92576282996492,565.5806051787829,0.813988833119067,22,118.57357816310504,170.9209291535331
Delhi,28.628587627508647,77.23686938948988,1.2976943286276728,0.04380683259087886,21.69928133142127,70.51673896019574,788.920821090403,14.327697140187027,23,28.11642270534356,82.31404466701836
Kolkata,22.603327128203585,88.31637233266888,1.925275275927523,0.1801340512989576,35.9277769706666,37.088620169267294,1986.506679013202,6.790677179099079,19,71.98219488690594,147.5873593355429
Bangalore,12.94499589812395,77.6245961952696,1.3596360509051026,0.26618975026004094,38.3316824101719,67.61545500153659,361.976885480312,4.5671662771827695,8,71.41308607006863,105.09446310048777
Hyderabad,17.390952850975406,78.49074783945032,0.2667208705893055,0.12191322566196948,39.82149045561928,59.500927142280425,246.65675031972626,12.911684763590745,7,5.9681552687827955,40.21703494397694
Delhi,28.618519478539284,77.1880444451766,0.8826676308222905,0.33349218378886664,19.96926929602529,50.75475848292585,1089.8832045850427,4.862579793189234,6,28.168125134309967,63.33157097461813
Bangalore,12.95697378108727,77.54565146243881,0.309968055104836,0.03538784163119032,31.100792092672158,91.01844136712272,990.0152953535018,14.957601338484132,10,14.373961702057613,25.355959664324352
Bangalore,12.96860575419027,77.6077673774768,2.473309886212032,0.24755684995660718,17.510230864196103,86.35325797976645,248.74861926035652,10.358993216739442,2,89.8725881744136,171.36650591159182
Mumbai,19.051378214330573,72.86282017505376,0.6496621889761052,0.36034793283179783,39.14377035940666,26.13885278010546,651.0684437404351,9.743670538958286,17,20.519959121934846,50.16713402365643
Kolkata,22.5341844397617,88.3567776264986,1.626161006597725,0.2206735688888187,29.593546018751717,98.85835532610491,895.9796601834997,2.2778484009160227,9,77.33072674371668,125.65397572121701
Hyderabad,17.35138012106627,78.49817284370552,0.7824282446678495,0.4385473435062796,19.75467176770433,38.39873623780774,1662.198280970909,9.147940530217625,20,24.6835100653054,28.196971272860814
Delhi,28.57055136464012,77.24117745470242,1.6677909168542222,0.31977446280792615,36.56036836824191,37.22715098735223,1444.9004728924442,2.326874011665608,15,80.98456816589238,151.8180065682652
Mumbai,19.088306957519013,72.9125436915605,0.6049640580891578,0.4796615288687815,24.935095462559335,95.50529970533792,1837.6006130730934,11.75406234883292,17,25.355634865690003,54.39335797754357
Kolkata,22.586072739310914,88.35505971291036,1.9846481581841788,0.14921968825973958,18.435198112803228,55.58419423749348,731.7498802393001,2.076035948021176,1,72.77395957193556,142.07894633622274
Mumbai,19.11506063715799,72.86877831574463,0.36594784680792514,0.4700067721188261,28.832214749809427,84.42917628749635,687.8190027509507,5.382490596504711,20,18.042541269553976,35.84583768792821
Kolkata,22.592967841364725,88.3339779738844,2.2483609602166728,0.3073430690439914,22.057397961291443,43.056182321913916,980.045231477795,7.150991762676011,8,84.15998589600926,159.66246457257893
Kolkata,22.525204583875613,88.3472426751176,2.1170120620979067,0.3751376606145653,43.506655072123266,89.85368928446375,114.30346012353466,12.07790345388908,8,67.77210995867406,154.0809852650725
Hyderabad,17.418424517392893,78.4411046387292,1.7291376247321255,0.452058947351289,25.840849734203317,86.58438122971612,493.90816735568563,9.491402987748485,3,74.70310055441728,103.25470358554361
Kolkata,22.606267516294572,88.40711055083648,0.2617951051428348,0.2800866221159923,32.173587154395,61.55829372932967,501.79510941060346,11.219510409615586,11,27.006859607236027,50.01598524377379
Mumbai,19.06433203207727,72.88739174439596,0.6005656679894279,0.432468588055336,43.45082995371185,76.40447678821961,216.07106290796457,3.6596116568728676,16,49.53698043850028,36.096997822677935
Kolkata,22.57858630505279,88.32278058427953,2.162467829658582,0.2754315003981471,26.81163559703882,97.1222528806731,964.7483104749945,3.558951726458204,8,104.03229157684096,156.47178338806052
Hyderabad,17.42760783324725,78.46528060092659,0.39273864232622835,0.30360747453244646,25.743806213278663,56.16363519419703,1820.488390082816,5.709299037218483,10,5.0,36.039905670812054
Hyderabad,17.383230436384817,78.48470391436207,0.4742370311392482,0.2280983007197189,19.87216921179828,59.53638997362163,107.65779141552485,0.28021303674936715,22,26.48627483930058,54.01375878775055
Mumbai,19.11053218283761,72.88328856366408,1.40560797701325,0.0813628904016504,43.149106936972956,77.82430017390529,1293.9878667532882,12.460562007340382,10,67.52211849037641,131.0015420184153
Bangalore,12.928303875781019,77.54355033687186,0.7580258552184249,0.28121658434094465,39.02234335038716,50.91412485251294,1770.7321639089648,5.549529804594374,20,48.80055357793823,81.52099458781177
Bangalore,12.939105186870869,77.63508410342291,0.6329816798654307,0.48894963283042875,21.630329670656764,96.89837797445736,304.2900949778294,1.0133045640998983,21,41.46532549549704,52.04121617166277
Kolkata,22.56407549434413,88.3375375681475,1.4819522364356335,0.3957211379088193,24.980232832449957,23.23486159091302,1842.7907379429819,13.083231978022576,16,42.686677627104345,90.52200838104666
Delhi,28.61847568083373,77.1516184668932,0.9941840234992697,0.3762742575291838,42.44735334245854,52.2702316632829,1655.1911225830506,14.517396040374116,17,28.653888324881706,109.0026224808774
Kolkata,22.60162278518628,88.31764440089503,0.437343752247205,0.32522131333751847,31.118387874234752,77.10808536321298,507.68555533635316,9.69876806799819,16,18.715398047282743,28.30362256366993
Mumbai,19.118826211514317,72.8880194903248,1.3836490421091148,0.1804752500087498,31.690028598176397,54.350450065725155,1820.1527936289021,5.348824134694359,0,36.09071928927928,97.86646614572182
Mumbai,19.058885149647413,72.8437785520675,1.0288297678686946,0.09311144529440545,34.444334458541384,40.739888744295065,1627.6299938727993,6.20635479847567,6,34.704958137399316,78.99480415206935
Mumbai,19.024741563614008,72.83417247928534,1.8628402582570465,0.12003028480491801,37.86491453723394,53.07633260462303,311.63927657738657,3.8423349522760635,13,60.201276809677836,122.40480607684833
Mumbai,19.10011715032953,72.86796264664126,0.34661306156941407,0.01309782387589856,43.1785663699299,90.52134380837599,1678.138949975103,10.669130261847593,18,5.0,40.866614242205124
Mumbai,19.08043807190828,72.89227611923401,1.5894717854703373,0.3400054062401938,39.06675220410075,63.760580203261426,1130.1475835288177,5.3410811355313985,14,51.94298212393436,109.18932455329083
Hyderabad,17.34985428588682,78.44118398048417,1.1475839846637945,0.40782000369265253,43.03647595392064,46.808815426266655,1650.3238261523684,0.48725689991234444,15,60.38344362139347,101.81044630401193
Bangalore,12.969482845662142,77.57133278321514,1.0745485001257697,0.1417665620870493,39.61829274456708,73.72183873409874,1273.5634940461625,0.6924327161885646,14,47.90611138068949,101.31208651967887
Mumbai,19.094231024553373,72.87177606716244,0.6574904512200188,0.05500669582569322,16.39302181843999,68.94760487392435,844.5283161147692,9.221243457848338,14,21.93351706433565,54.34629987471555
Delhi,28.637041178706863,77.16594600977868,0.1730224676865067,0.17450626323273977,18.52603861610826,64.83574523145586,1242.1668921117425,4.355760109239865,13,11.518917664598044,10.0
Delhi,28.609961841199876,77.20060738984668,2.1344540664751492,0.15310510241431918,41.54678776939002,51.29258165961449,1308.743407260743,2.5288745744040684,16,80.83197510828808,146.10667924045242
Delhi,28.590521453012887,77.15852140869018,0.8833842064826221,0.2309294167810886,15.830893471357712,25.77602460969194,1555.7916804151378,8.285475750168,16,13.992082223409707,62.18686801488366
Delhi,28.65737425820385,77.1546518496345,1.734618495351633,0.13941000661729538,38.825239464597914,69.65851960900734,1678.295341221742,4.176547414307811,6,66.73645459317788,137.2402135224353
